scenario_id,repetition_id,repetition_seed,structure_lambda,endpoint_draws,coverage,worst_class_coverage,mean_set_size,oracle_coverage,oracle_worst_class_coverage,oracle_mean_set_size,standard_coverage,standard_worst_class_coverage,standard_mean_set_size,delta_coverage,delta_worst_class_coverage,delta_set_size,d_T_fro,d_M_fro,d_V_fro,G_Aplus,cond_M_true,cond_M_assumed,tau_oracle_mean,tau_assumed_mean,T_true,T_assumed,M_true,M_assumed,coverage_class_0,oracle_coverage_class_0,delta_coverage_class_0,G_Aplus_class_0,i_star_oracle_class_0,i_star_assumed_class_0,tau_oracle_class_0,tau_assumed_class_0,coverage_class_1,oracle_coverage_class_1,delta_coverage_class_1,G_Aplus_class_1,i_star_oracle_class_1,i_star_assumed_class_1,tau_oracle_class_1,tau_assumed_class_1,coverage_class_2,oracle_coverage_class_2,delta_coverage_class_2,G_Aplus_class_2,i_star_oracle_class_2,i_star_assumed_class_2,tau_oracle_class_2,tau_assumed_class_2,coverage_class_3,oracle_coverage_class_3,delta_coverage_class_3,G_Aplus_class_3,i_star_oracle_class_3,i_star_assumed_class_3,tau_oracle_class_3,tau_assumed_class_3
15,4,4172322302,0.25,1,0.9532,0.9128,1.526,0.9544,0.9392,1.4828,0.9972,0.9944,2.579,-0.0011999999999999789,-0.02640000000000009,0.04320000000000013,0.0764733130174611,0.08970646182418678,0.16289348069518775,0.02361388781392694,1.5520054536430934,1.4864371345373695,0.7592893359058739,0.7679060276004909,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.057543039763,0.094041226474,0.043781710789],[0.019337803081,0.8,0.053867594464,0.106733403975],[0.085508064108,0.038647228134,0.8,0.049484885237],[0.095154132811,0.103809732103,0.052091179061,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.803724477695,0.057810936973,0.094479044537,0.043985540795],[0.019733684441,0.816377511288,0.054970365885,0.108918438385],[0.087823064501,0.03969354288,0.821658779604,0.050824613015],[0.090532016717,0.098767169901,0.049560847798,0.761139965585]]",0.94,0.94,0.0,-0.000857047688596152,972,973,0.7721805998130228,0.7722867989300397,0.9896,0.9568,0.03280000000000005,-0.033355412250358096,1008,1084,0.7399994819807375,0.8543610140379988,0.9128,0.9392,-0.02640000000000009,0.02361388781392694,964,935,0.7105737853023522,0.6724385998583268,0.9704,0.9816,-0.011199999999999988,0.009256726490529874,1035,1007,0.8144034765273835,0.7725376975755983
15,4,4172322302,0.5,1,0.9504,0.8928,1.6066,0.9544,0.9392,1.4828,0.9972,0.9944,2.579,-0.0040000000000000036,-0.0464,0.12380000000000013,0.15294662603492218,0.1805632034719056,0.3294895125062988,0.046880779875004,1.5520054536430934,1.482394318324977,0.7592893359058739,0.774747879985269,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.064925501062,0.064358615697,0.06380687186],[0.013995376958,0.8,0.038265623664,0.074715358043],[0.110223815998,0.036761130349,0.8,0.061477770097],[0.075780807044,0.098313368589,0.097375760639,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.805565662329,0.065377192832,0.064806363601,0.064250781239],[0.015097879063,0.863020930925,0.041280042696,0.080601147315],[0.109298850816,0.036452641976,0.793286640106,0.060961867102],[0.070726022709,0.09175560159,0.090880534621,0.74663784108]]",0.9432,0.94,0.0032000000000000917,-0.004407688587942021,972,978,0.7721805998130228,0.7790416241843169,0.9976,0.9568,0.04080000000000006,-0.06580428368139132,1008,1138,0.7399994819807375,0.908965627378074,0.8928,0.9392,-0.0464,0.046880779875004,964,909,0.7105737853023522,0.6427758559630878,0.968,0.9816,-0.013600000000000056,0.010744985398033133,1035,1001,0.8144034765273835,0.7682084124155971
15,4,4172322302,0.75,1,0.943,0.8632,1.6732,0.9544,0.9392,1.4828,0.9972,0.9944,2.579,-0.011400000000000077,-0.07600000000000007,0.19040000000000012,0.22941993905238328,0.27375376062598766,0.4999344393272056,0.06944566800557732,1.5520054536430934,1.5599245518865494,0.7592893359058739,0.7733283641524186,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.072307962362,0.03467600492,0.083832032932],[0.008652950834,0.8,0.022663652864,0.04269731211],[0.134939567888,0.034875032564,0.8,0.073470654958],[0.056407481277,0.092817005074,0.142660342217,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.807415301961,0.072978194081,0.034997421229,0.084609082729],[0.009900243781,0.91531723412,0.025930540068,0.048851982032],[0.129341009267,0.033428089186,0.7668084983,0.070422403247],[0.051660651198,0.085006222859,0.130655119005,0.732678006937]]",0.9464,0.94,0.006400000000000072,-0.010901213673467164,972,988,0.7721805998130228,0.7876959264654427,1.0,0.9568,0.043200000000000016,-0.09753733003627321,1008,1169,0.7399994819807375,0.9414725436305512,0.8632,0.9392,-0.07600000000000007,0.06944566800557732,964,883,0.7105737853023522,0.6064594807748906,0.9624,0.9816,-0.019199999999999995,0.011756250399993048,1035,992,0.8144034765273835,0.7576855057387896
15,4,4172322302,1.0,1,0.931,0.8344,1.6506,0.9544,0.9392,1.4828,0.9972,0.9944,2.579,-0.023399999999999976,-0.1048,0.16780000000000017,0.3058932520698444,0.37069910881367774,0.6740705322317029,0.0909229261354572,1.5520054536430934,1.6750591110586845,0.7592893359058739,0.7657242826616848,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.079690423662,0.004993394142,0.103857194003],[0.003310524711,0.8,0.007061682063,0.010679266178],[0.159655319779,0.032988934779,0.8,0.085463539819],[0.03703415551,0.087320641559,0.187944923795,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.809273454965,0.080614180606,0.005051276662,0.105061087767],[0.004032055017,0.974360349326,0.008600778752,0.013006816905],[0.148088457028,0.030598920582,0.742040827617,0.079271794773],[0.033295122543,0.078504597206,0.16896967631,0.719230603941]]",0.9552,0.94,0.015200000000000102,-0.029225961313807336,972,1013,0.7721805998130228,0.8105867802577295,1.0,0.9568,0.043200000000000016,-0.12422640031734264,1008,1169,0.7399994819807375,0.9414725436305512,0.8344,0.9392,-0.1048,0.0909229261354572,964,862,0.7105737853023522,0.5842312577065544,0.9344,0.9816,-0.04720000000000002,0.011835753303845661,1035,975,0.8144034765273835,0.726606549051904
15,5,4187216523,0.0,1,0.949,0.94,1.5398,0.949,0.94,1.5398,0.9968,0.9896,2.7334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5520054536430934,1.5520054536430934,0.7795250386878785,0.7795250386878785,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]",0.948,0.948,0.0,0.0,991,991,0.8127967994479791,0.8127967994479791,0.9568,0.9568,0.0,0.0,1022,1022,0.7745457167107102,0.7745457167107102,0.94,0.94,0.0,0.0,988,988,0.753940759254122,0.753940759254122,0.9512,0.9512,0.0,0.0,986,986,0.7768168793387031,0.7768168793387031
15,5,4187216523,0.25,1,0.9436,0.9144,1.5492,0.949,0.94,1.5398,0.9968,0.9896,2.7334,-0.00539999999999996,-0.025599999999999956,0.009399999999999853,0.0764733130174611,0.08970646182418678,0.16289348069518775,0.023330946647938874,1.5520054536430934,1.4864371345373695,0.7795250386878785,0.7807936848575417,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.057543039763,0.094041226474,0.043781710789],[0.019337803081,0.8,0.053867594464,0.106733403975],[0.085508064108,0.038647228134,0.8,0.049484885237],[0.095154132811,0.103809732103,0.052091179061,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.803724477695,0.057810936973,0.094479044537,0.043985540795],[0.019733684441,0.816377511288,0.054970365885,0.108918438385],[0.087823064501,0.03969354288,0.821658779604,0.050824613015],[0.090532016717,0.098767169901,0.049560847798,0.761139965585]]",0.948,0.948,0.0,-0.00273688551995499,991,994,0.8127967994479791,0.814976828291866,0.9824,0.9568,0.025600000000000067,-0.03288444528698942,1022,1077,0.7745457167107102,0.8408168633822873,0.9144,0.94,-0.025599999999999956,0.023330946647938874,988,958,0.753940759254122,0.7195201187828375,0.9296,0.9512,-0.021600000000000064,0.013664158080439012,986,963,0.7768168793387031,0.7478609289731762
15,5,4187216523,0.5,1,0.9436,0.8984,1.6928,0.949,0.94,1.5398,0.9968,0.9896,2.7334,-0.00539999999999996,-0.04159999999999997,0.15300000000000002,0.15294662603492218,0.1805632034719056,0.3294895125062988,0.046293742508141805,1.5520054536430934,1.482394318324977,0.7795250386878785,0.7933371148496559,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.064925501062,0.064358615697,0.06380687186],[0.013995376958,0.8,0.038265623664,0.074715358043],[0.110223815998,0.036761130349,0.8,0.061477770097],[0.075780807044,0.098313368589,0.097375760639,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.805565662329,0.065377192832,0.064806363601,0.064250781239],[0.015097879063,0.863020930925,0.041280042696,0.080601147315],[0.109298850816,0.036452641976,0.793286640106,0.060961867102],[0.070726022709,0.09175560159,0.090880534621,0.74663784108]]",0.9584,0.948,0.010400000000000076,-0.008149841077458475,991,1003,0.8127967994479791,0.828240327717804,0.9992,0.9568,0.04239999999999999,-0.06479433258765532,1022,1142,0.7745457167107102,0.9241531559429575,0.8984,0.94,-0.04159999999999997,0.046293742508141805,988,931,0.753940759254122,0.69106540911525,0.9184,0.9512,-0.03280000000000005,0.020469293953615894,986,949,0.7768168793387031,0.729889566622612
15,5,4187216523,0.75,1,0.9396,0.8808,1.7954,0.949,0.94,1.5398,0.9968,0.9896,2.7334,-0.009399999999999964,-0.05919999999999992,0.25560000000000005,0.22941993905238328,0.27375376062598766,0.4999344393272056,0.06853464835099447,1.5520054536430934,1.5599245518865494,0.7795250386878785,0.797599500329869,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.072307962362,0.03467600492,0.083832032932],[0.008652950834,0.8,0.022663652864,0.04269731211],[0.134939567888,0.034875032564,0.8,0.073470654958],[0.056407481277,0.092817005074,0.142660342217,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.807415301961,0.072978194081,0.034997421229,0.084609082729],[0.009900243781,0.91531723412,0.025930540068,0.048851982032],[0.129341009267,0.033428089186,0.7668084983,0.070422403247],[0.051660651198,0.085006222859,0.130655119005,0.732678006937]]",0.9648,0.948,0.016800000000000037,-0.016468734659397383,991,1020,0.8127967994479791,0.8489649016425307,1.0,0.9568,0.043200000000000016,-0.09589585157472547,1022,1180,0.7745457167107102,0.9581840347621301,0.8808,0.94,-0.05919999999999992,0.06853464835099447,988,906,0.753940759254122,0.6633158301329243,0.9128,0.9512,-0.0384000000000001,0.027541076326920308,986,938,0.7768168793387031,0.7199332347818909
15,5,4187216523,1.0,1,0.9446,0.868,2.0884,0.949,0.94,1.5398,0.9968,0.9896,2.7334,-0.0043999999999999595,-0.07199999999999995,0.5486,0.3058932520698444,0.37069910881367774,0.6740705322317029,0.08967017735466819,1.5520054536430934,1.6750591110586845,0.7795250386878785,0.8228872166068008,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.079690423662,0.004993394142,0.103857194003],[0.003310524711,0.8,0.007061682063,0.010679266178],[0.159655319779,0.032988934779,0.8,0.085463539819],[0.03703415551,0.087320641559,0.187944923795,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.809273454965,0.080614180606,0.005051276662,0.105061087767],[0.004032055017,0.974360349326,0.008600778752,0.013006816905],[0.148088457028,0.030598920582,0.742040827617,0.079271794773],[0.033295122543,0.078504597206,0.16896967631,0.719230603941]]",0.9984,0.948,0.0504,-0.03646750093495346,991,1118,0.8127967994479791,0.9678560787261316,1.0,0.9568,0.043200000000000016,-0.1218489658747476,1022,1182,0.7745457167107102,0.9604292588010529,0.868,0.94,-0.07199999999999995,0.08967017735466819,988,886,0.753940759254122,0.6481078100617488,0.912,0.9512,-0.03920000000000001,0.0343217420164514,986,929,0.7768168793387031,0.7151557188382696
15,6,2454690188,0.0,1,0.951,0.9376,1.7134,0.951,0.9376,1.7134,0.9924,0.9864,2.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5520054536430934,1.5520054536430934,0.787001701204245,0.787001701204245,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]",0.9624,0.9624,0.0,0.0,1019,1019,0.7723457835609335,0.7723457835609335,0.9416,0.9416,0.0,0.0,1021,1021,0.7989958683956382,0.7989958683956382,0.9376,0.9376,0.0,0.0,966,966,0.7294129677922426,0.7294129677922426,0.9624,0.9624,0.0,0.0,1097,1097,0.8472521850681652,0.8472521850681652
15,6,2454690188,0.25,1,0.9496,0.9272,1.6974,0.951,0.9376,1.7134,0.9924,0.9864,2.416,-0.0013999999999999568,-0.010399999999999965,-0.016000000000000014,0.0764733130174611,0.08970646182418678,0.16289348069518775,0.025907872642678492,1.5520054536430934,1.4864371345373695,0.787001701204245,0.7818166315281183,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.057543039763,0.094041226474,0.043781710789],[0.019337803081,0.8,0.053867594464,0.106733403975],[0.085508064108,0.038647228134,0.8,0.049484885237],[0.095154132811,0.103809732103,0.052091179061,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.803724477695,0.057810936973,0.094479044537,0.043985540795],[0.019733684441,0.816377511288,0.054970365885,0.108918438385],[0.087823064501,0.03969354288,0.821658779604,0.050824613015],[0.090532016717,0.098767169901,0.049560847798,0.761139965585]]",0.96,0.9624,-0.0024000000000000687,0.0019343166391148775,1019,1015,0.7723457835609335,0.7685158809017884,0.9648,0.9416,0.0232,-0.027653553542395085,1021,1066,0.7989958683956382,0.837257655851231,0.9272,0.9376,-0.010399999999999965,0.020831524472836413,966,944,0.7294129677922426,0.7098914567918588,0.9464,0.9624,-0.016000000000000014,0.025907872642678492,1097,1051,0.8472521850681652,0.8116015325675949
15,6,2454690188,0.5,1,0.9466,0.9184,1.748,0.951,0.9376,1.7134,0.9924,0.9864,2.416,-0.0043999999999999595,-0.019199999999999995,0.034599999999999964,0.15294662603492218,0.1805632034719056,0.3294895125062988,0.04490738630657082,1.5520054536430934,1.482394318324977,0.787001701204245,0.7842649830871706,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.064925501062,0.064358615697,0.06380687186],[0.013995376958,0.8,0.038265623664,0.074715358043],[0.110223815998,0.036761130349,0.8,0.061477770097],[0.075780807044,0.098313368589,0.097375760639,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.805565662329,0.065377192832,0.064806363601,0.064250781239],[0.015097879063,0.863020930925,0.041280042696,0.080601147315],[0.109298850816,0.036452641976,0.793286640106,0.060961867102],[0.070726022709,0.09175560159,0.090880534621,0.74663784108]]",0.96,0.9624,-0.0024000000000000687,0.0020571878038991437,1019,1015,0.7723457835609335,0.7685158809017884,0.9872,0.9416,0.045599999999999974,-0.054468663539532336,1021,1118,0.7989958683956382,0.8944936037663087,0.9208,0.9376,-0.016800000000000037,0.041173356747347026,966,922,0.7294129677922426,0.6947520591593437,0.9184,0.9624,-0.04400000000000004,0.04490738630657082,1097,1020,0.8472521850681652,0.7792983885212418
15,6,2454690188,0.75,1,0.9432,0.9072,1.811,0.951,0.9376,1.7134,0.9924,0.9864,2.416,-0.007799999999999918,-0.030399999999999983,0.09759999999999991,0.22941993905238328,0.27375376062598766,0.4999344393272056,0.06420117541393094,1.5520054536430934,1.5599245518865494,0.787001701204245,0.7838935588937672,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.072307962362,0.03467600492,0.083832032932],[0.008652950834,0.8,0.022663652864,0.04269731211],[0.134939567888,0.034875032564,0.8,0.073470654958],[0.056407481277,0.092817005074,0.142660342217,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.807415301961,0.072978194081,0.034997421229,0.084609082729],[0.009900243781,0.91531723412,0.025930540068,0.048851982032],[0.129341009267,0.033428089186,0.7668084983,0.070422403247],[0.051660651198,0.085006222859,0.130655119005,0.732678006937]]",0.9624,0.9624,0.0,0.00017897745084098637,1019,1019,0.7723457835609335,0.7723457835609335,0.9944,0.9416,0.05279999999999996,-0.08060680563833345,1021,1148,0.7989958683956382,0.926450967182383,0.9088,0.9376,-0.028799999999999937,0.06069203604688281,966,901,0.7294129677922426,0.6718610467604124,0.9072,0.9624,-0.05520000000000003,0.06420117541393094,1097,1000,0.8472521850681652,0.7649164380713399
15,6,2454690188,1.0,1,0.9338,0.8832,1.7816,0.951,0.9376,1.7134,0.9924,0.9864,2.416,-0.017199999999999993,-0.054400000000000004,0.06820000000000004,0.3058932520698444,0.37069910881367774,0.6740705322317029,0.08318108897960275,1.5520054536430934,1.6750591110586845,0.787001701204245,0.7719295404709582,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.079690423662,0.004993394142,0.103857194003],[0.003310524711,0.8,0.007061682063,0.010679266178],[0.159655319779,0.032988934779,0.8,0.085463539819],[0.03703415551,0.087320641559,0.187944923795,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.809273454965,0.080614180606,0.005051276662,0.105061087767],[0.004032055017,0.974360349326,0.008600778752,0.013006816905],[0.148088457028,0.030598920582,0.742040827617,0.079271794773],[0.033295122543,0.078504597206,0.16896967631,0.719230603941]]",0.9664,0.9624,0.0040000000000000036,-0.012571687085758579,1019,1034,0.7723457835609335,0.7834517823445277,0.9944,0.9416,0.05279999999999996,-0.09970745385419685,1021,1148,0.7989958683956382,0.926450967182383,0.8832,0.9376,-0.054400000000000004,0.07903058385170664,966,877,0.7294129677922426,0.6333652187929464,0.8912,0.9624,-0.07120000000000004,0.08318108897960275,1097,980,0.8472521850681652,0.7444501935639756
15,7,2138284228,0.0,1,0.9636,0.952,1.8222,0.9636,0.952,1.8222,0.9912,0.98,2.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5520054536430934,1.5520054536430934,0.8287707235852331,0.8287707235852331,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]",0.9648,0.9648,0.0,0.0,1054,1054,0.7960829695709359,0.7960829695709359,0.952,0.952,0.0,0.0,1002,1002,0.8182429700253614,0.8182429700253614,0.9616,0.9616,0.0,0.0,1008,1008,0.8213794744312818,0.8213794744312818,0.976,0.976,0.0,0.0,1057,1057,0.8793774803133532,0.8793774803133532
15,7,2138284228,0.25,1,0.9608,0.9496,1.7674,0.9636,0.952,1.8222,0.9912,0.98,2.5482,-0.0028000000000000247,-0.0023999999999999577,-0.05479999999999996,0.0764733130174611,0.08970646182418678,0.16289348069518775,0.011620274845176415,1.5520054536430934,1.4864371345373695,0.8287707235852331,0.8234890535413395,"[[0.8,0.050160578463,0.123723837252,0.023756549717],[0.024680229204,0.8,0.069469565265,0.138751449907],[0.060792312217,0.040533325919,0.8,0.037492000376],[0.114527458578,0.109306095618,0.006806597484,0.8]]","[[0.8,0.057543039763,0.094041226474,0.043781710789],[0.019337803081,0.8,0.053867594464,0.106733403975],[0.085508064108,0.038647228134,0.8,0.049484885237],[0.095154132811,0.103809732103,0.052091179061,0.8]]","[[0.801891690217,0.050279188807,0.124016396217,0.023812724758],[0.023894084104,0.774517413311,0.067256734991,0.134331767594],[0.064754122338,0.043174866189,0.852135672768,0.039935338705],[0.111122643914,0.106056508123,0.006604242492,0.776216605472]]","[[0.803724477695,0.057810936973,0.094479044537,0.043985540795],[0.019733684441,0.816377511288,0.054970365885,0.108918438385],[0.087823064501,0.03969354288,0.821658779604,0.050824613015],[0.090532016717,0.098767169901,0.049560847798,0.761139965585]]",0.9584,0.9648,-0.006399999999999961,0.0066726946162172784,1054,1042,0.7960829695709359,0.7820244588023415,0.976,0.952,0.02400000000000002,-0.029690204438746537,1002,1047,0.8182429700253614,0.87050408382906,0.9496,0.9616,-0.01200000000000001,0.010071002231396134,1008,987,0.8213794744312818,0.7967015797104342,0.9592,0.976,-0.016799999999999926,0.011620274845176415,1057,1023,0.8793774803133532,0.8447260918235225
