scenario_id,repetition_id,repetition_seed,structure_lambda,endpoint_draws,coverage,worst_class_coverage,mean_set_size,oracle_coverage,oracle_worst_class_coverage,oracle_mean_set_size,standard_coverage,standard_worst_class_coverage,standard_mean_set_size,delta_coverage,delta_worst_class_coverage,delta_set_size,d_T_fro,d_M_fro,d_V_fro,G_Aplus,cond_M_true,cond_M_assumed,tau_oracle_mean,tau_assumed_mean,T_true,T_assumed,M_true,M_assumed,coverage_class_0,oracle_coverage_class_0,delta_coverage_class_0,G_Aplus_class_0,i_star_oracle_class_0,i_star_assumed_class_0,tau_oracle_class_0,tau_assumed_class_0,coverage_class_1,oracle_coverage_class_1,delta_coverage_class_1,G_Aplus_class_1,i_star_oracle_class_1,i_star_assumed_class_1,tau_oracle_class_1,tau_assumed_class_1,coverage_class_2,oracle_coverage_class_2,delta_coverage_class_2,G_Aplus_class_2,i_star_oracle_class_2,i_star_assumed_class_2,tau_oracle_class_2,tau_assumed_class_2,coverage_class_3,oracle_coverage_class_3,delta_coverage_class_3,G_Aplus_class_3,i_star_oracle_class_3,i_star_assumed_class_3,tau_oracle_class_3,tau_assumed_class_3
0,0,2753649822,0.0,1,0.9468,0.9232,1.53,0.9468,0.9232,1.53,0.9944,0.9832,2.5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54226680745051,1.54226680745051,0.7594017417964981,0.7594017417964981,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]",0.9792,0.9792,0.0,0.0,1093,1093,0.8680430937871325,0.8680430937871325,0.944,0.944,0.0,0.0,972,972,0.7241485773463086,0.7241485773463086,0.9408,0.9408,0.0,0.0,991,991,0.7214813091786312,0.7214813091786312,0.9232,0.9232,0.0,0.0,960,960,0.7239339868739206,0.7239339868739206
0,0,2753649822,0.25,1,0.9356,0.8528,1.559,0.9468,0.9232,1.53,0.9944,0.9832,2.5316,-0.011199999999999988,-0.07040000000000002,0.028999999999999915,0.08264896846286429,0.11159971686345076,0.20454675533195055,0.05389422776277787,1.54226680745051,1.4989430194444413,0.7594017417964981,0.7527179585231886,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.102162464752,0.041078897852,0.103259051214],[0.042100251299,0.8,0.066085467672,0.009158174348],[0.074653093732,0.049053113624,0.8,0.087582774438],[0.083246654969,0.048784421624,0.092835634476,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.764452636079,0.09762295686,0.039253589687,0.098670817374],[0.045893640984,0.872082984174,0.072040014823,0.009983360019],[0.073819743986,0.048505535517,0.791069629356,0.086605091141],[0.081226811321,0.047600747587,0.090583129956,0.780589311137]]",0.9888,0.9792,0.009600000000000053,-0.026264962880425846,1093,1159,0.8680430937871325,0.9073382292211899,0.952,0.944,0.008000000000000007,-0.007489575477624577,972,981,0.7241485773463086,0.7359281562690081,0.9488,0.9408,0.008000000000000007,-0.00969671816863027,991,1003,0.7214813091786312,0.73143073263993,0.8528,0.9232,-0.07040000000000002,0.05389422776277787,960,893,0.7239339868739206,0.6361747159626262
0,0,2753649822,0.5,1,0.9268,0.7984,1.6622,0.9468,0.9232,1.53,0.9944,0.9832,2.5316,-0.020000000000000018,-0.12480000000000002,0.13219999999999987,0.1652979369257286,0.21759895660493872,0.4104418980506425,0.10460727821747211,1.54226680745051,1.588644518643787,0.7594017417964981,0.7545419192296454,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.077183411063,0.028218989747,0.073733258392],[0.030809195185,0.8,0.072758414767,0.006300630685],[0.049775100531,0.032702414606,0.8,0.119966110923],[0.119415704284,0.09011417433,0.099022595486,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.817047150189,0.078828107564,0.028820306443,0.075304435804],[0.03386116122,0.879248185913,0.079965880242,0.006924772625],[0.049653765296,0.032622696934,0.798049864553,0.119673673216],[0.107722193648,0.081289949223,0.089326033543,0.721661823586]]",0.996,0.9792,0.016800000000000037,-0.05270233096384294,1093,1221,0.8680430937871325,0.9432675665787443,0.956,0.944,0.01200000000000001,-0.015972791973081796,972,992,0.7241485773463086,0.7492145646958842,0.9568,0.9408,0.016000000000000014,-0.019665669218541584,991,1017,0.7214813091786312,0.7457002597276394,0.7984,0.9232,-0.12480000000000002,0.10460727821747211,960,837,0.7239339868739206,0.5799852859163134
0,0,2753649822,0.75,1,0.9212,0.7496,1.7118,0.9468,0.9232,1.53,0.9944,0.9832,2.5316,-0.025599999999999956,-0.17359999999999998,0.18179999999999996,0.24794690538859293,0.3221884692552088,0.6164540981159788,0.1534763820582964,1.54226680745051,1.7140186966823765,0.7594017417964981,0.7568906894941408,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.052204357375,0.015359081643,0.04420746557],[0.019518139071,0.8,0.079431361861,0.003443087023],[0.02489710733,0.016351715588,0.8,0.152349447407],[0.155584753599,0.131443927037,0.105209556496,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.877413389674,0.0572560027,0.016845329859,0.048485277768],[0.02162932113,0.886532104406,0.088023065483,0.00381550898],[0.025057518792,0.016457069297,0.805154380691,0.15333103122],[0.130498040369,0.110249715991,0.088245413726,0.671006829914]]",0.9976,0.9792,0.018400000000000083,-0.07925591040087569,1093,1242,0.8680430937871325,0.9518454351933592,0.9672,0.944,0.0232,-0.025555024755727934,972,1004,0.7241485773463086,0.7669329130651225,0.9704,0.9408,0.02960000000000007,-0.034657743434045055,991,1040,0.7214813091786312,0.7701102653052952,0.7496,0.9232,-0.17359999999999998,0.1534763820582964,960,792,0.7239339868739206,0.5386741444127866
0,0,2753649822,1.0,1,0.9272,0.7312,2.0382,0.9468,0.9232,1.53,0.9944,0.9832,2.5316,-0.01959999999999995,-0.19200000000000006,0.5081999999999998,0.3305958738514572,0.4293410868428272,0.8211168884429135,0.1998338701036595,1.54226680745051,1.8566156262663098,0.7594017417964981,0.8023191464837501,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.027225303686,0.002499173539,0.014681672747],[0.008227082956,0.8,0.086104308955,0.00058554336],[1.9114129e-05,1.01657e-06,0.8,0.184732783892],[0.191753802914,0.172773679744,0.111396517505,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.947411384943,0.032241953338,0.00295968183,0.017386979889],[0.009193124671,0.893937714741,0.096214861471,0.000654299117],[1.9410076e-05,1.032309e-06,0.812386526758,0.187593030856],[0.150286226209,0.135410635525,0.087306546073,0.626996592193]]",0.9976,0.9792,0.018400000000000083,-0.10671299580648869,1093,1242,0.8680430937871325,0.9518454351933592,0.9808,0.944,0.036800000000000055,-0.03646884174415145,972,1020,0.7241485773463086,0.8006245271959995,0.9992,0.9408,0.05840000000000001,-0.06950958530871469,991,1147,0.7214813091786312,0.9373501368500555,0.7312,0.9232,-0.19200000000000006,0.1998338701036595,960,755,0.7239339868739206,0.5194564866955864
0,1,3386196561,0.0,1,0.9506,0.9216,1.6216,0.9506,0.9216,1.6216,0.9924,0.9808,2.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54226680745051,1.54226680745051,0.7685979787374092,0.7685979787374092,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]",0.9632,0.9632,0.0,0.0,1071,1071,0.7788953416074467,0.7788953416074467,0.9216,0.9216,0.0,0.0,942,942,0.7581515663867984,0.7581515663867984,0.9624,0.9624,0.0,0.0,1052,1052,0.8222567069740552,0.8222567069740552,0.9552,0.9552,0.0,0.0,969,969,0.7150882999813369,0.7150882999813369
0,1,3386196561,0.25,1,0.9454,0.8984,1.7172,0.9506,0.9216,1.6216,0.9924,0.9808,2.524,-0.005199999999999982,-0.0232,0.09560000000000013,0.08264896846286429,0.11159971686345076,0.20454675533195055,0.05702794663333073,1.54226680745051,1.4989430194444413,0.7685979787374092,0.7715545401239361,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.102162464752,0.041078897852,0.103259051214],[0.042100251299,0.8,0.066085467672,0.009158174348],[0.074653093732,0.049053113624,0.8,0.087582774438],[0.083246654969,0.048784421624,0.092835634476,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.764452636079,0.09762295686,0.039253589687,0.098670817374],[0.045893640984,0.872082984174,0.072040014823,0.009983360019],[0.073819743986,0.048505535517,0.791069629356,0.086605091141],[0.081226811321,0.047600747587,0.090583129956,0.780589311137]]",0.9896,0.9632,0.02640000000000009,-0.03274366055875928,1071,1159,0.7788953416074467,0.8612298736587518,0.924,0.9216,0.0024000000000000687,-0.007431762892156413,942,950,0.7581515663867984,0.7626218372884339,0.9696,0.9624,0.007199999999999984,-0.0030591296123950174,1052,1062,0.8222567069740552,0.8398400417659677,0.8984,0.9552,-0.05680000000000007,0.05702794663333073,969,899,0.7150882999813369,0.6225264077825909
0,1,3386196561,0.5,1,0.9372,0.8408,1.8968,0.9506,0.9216,1.6216,0.9924,0.9808,2.524,-0.013399999999999967,-0.08079999999999998,0.2752000000000001,0.1652979369257286,0.21759895660493872,0.4104418980506425,0.11076749090589967,1.54226680745051,1.588644518643787,0.7685979787374092,0.7792632785950783,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.077183411063,0.028218989747,0.073733258392],[0.030809195185,0.8,0.072758414767,0.006300630685],[0.049775100531,0.032702414606,0.8,0.119966110923],[0.119415704284,0.09011417433,0.099022595486,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.817047150189,0.078828107564,0.028820306443,0.075304435804],[0.03386116122,0.879248185913,0.079965880242,0.006924772625],[0.049653765296,0.032622696934,0.798049864553,0.119673673216],[0.107722193648,0.081289949223,0.089326033543,0.721661823586]]",0.9992,0.9632,0.03600000000000003,-0.06602026496151166,1071,1247,0.7788953416074467,0.9310690558500848,0.9384,0.9216,0.016800000000000037,-0.01596473958086192,942,961,0.7581515663867984,0.783402076523401,0.9704,0.9624,0.008000000000000007,-0.007153175391853811,1052,1065,0.8222567069740552,0.8419309509713027,0.8408,0.9552,-0.11440000000000006,0.11076749090589967,969,842,0.7150882999813369,0.5606510310355249
0,1,3386196561,0.75,1,0.929,0.7992,1.9444,0.9506,0.9216,1.6216,0.9924,0.9808,2.524,-0.021599999999999953,-0.12239999999999995,0.3228,0.24794690538859293,0.3221884692552088,0.6164540981159788,0.1625455203226155,1.54226680745051,1.7140186966823765,0.7685979787374092,0.7807988497444595,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.052204357375,0.015359081643,0.04420746557],[0.019518139071,0.8,0.079431361861,0.003443087023],[0.02489710733,0.016351715588,0.8,0.152349447407],[0.155584753599,0.131443927037,0.105209556496,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.877413389674,0.0572560027,0.016845329859,0.048485277768],[0.02162932113,0.886532104406,0.088023065483,0.00381550898],[0.025057518792,0.016457069297,0.805154380691,0.15333103122],[0.130498040369,0.110249715991,0.088245413726,0.671006829914]]",0.9992,0.9632,0.03600000000000003,-0.09973795700748371,1071,1272,0.7788953416074467,0.943035745566873,0.9448,0.9216,0.0232,-0.0257007557402628,942,971,0.7581515663867984,0.7958056003646046,0.9728,0.9624,0.010399999999999965,-0.0172271905429896,1052,1079,0.8222567069740552,0.8536425036415303,0.7992,0.9552,-0.15600000000000003,0.1625455203226155,969,798,0.7150882999813369,0.5307115494048298
0,1,3386196561,1.0,1,0.9266,0.7616,2.0296,0.9506,0.9216,1.6216,0.9924,0.9808,2.524,-0.02400000000000002,-0.15999999999999992,0.4079999999999999,0.3305958738514572,0.4293410868428272,0.8211168884429135,0.21165686326262612,1.54226680745051,1.8566156262663098,0.7685979787374092,0.7897281628535214,"[[0.8,0.127141518441,0.053938805956,0.132784844036],[0.053391307413,0.8,0.059412520578,0.012015718011],[0.099531086933,0.065403812643,0.8,0.055199437954],[0.047077605653,0.007454668917,0.086648673466,0.8]]","[[0.8,0.027225303686,0.002499173539,0.014681672747],[0.008227082956,0.8,0.086104308955,0.00058554336],[1.9114129e-05,1.01657e-06,0.8,0.184732783892],[0.191753802914,0.172773679744,0.111396517505,0.8]]","[[0.718219783393,0.114144442293,0.048424896913,0.119210877402],[0.05773159493,0.865033620297,0.064242284708,0.012992500064],[0.097566647128,0.064112941048,0.784210442261,0.054109969563],[0.050019718049,0.007920548044,0.092063777584,0.849995956324]]","[[0.947411384943,0.032241953338,0.00295968183,0.017386979889],[0.009193124671,0.893937714741,0.096214861471,0.000654299117],[1.9410076e-05,1.032309e-06,0.812386526758,0.187593030856],[0.150286226209,0.135410635525,0.087306546073,0.626996592193]]",0.9992,0.9632,0.03600000000000003,-0.1346532763549116,1071,1272,0.7788953416074467,0.943035745566873,0.9552,0.9216,0.033600000000000074,-0.03686770567374534,942,982,0.7581515663867984,0.8112383988545149,0.9904,0.9624,0.027999999999999914,-0.048444929495183586,1052,1128,0.8222567069740552,0.9010353398185378,0.7616,0.9552,-0.1936,0.21165686326262612,969,761,0.7150882999813369,0.5036031671741603
